file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestIterableForEach2.java,jadx.tests.integration.loops.TestIterableForEach2$TestCls$Service,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestInterfaceDefaultMethod.java,jadx.tests.integration.others.TestInterfaceDefaultMethod$TestCls$ITest,interface,0,0,0,0,4,1,0,0,6,0.0,0.0,0.0,4,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestSuperInvokeUnknown.java,jadx.tests.integration.invoke.TestSuperInvokeUnknown$TestCls$NestedClass,innerclass,1,1,0,1,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\api\data\IJavaNodeRef.java,jadx.api.data.IJavaNodeRef$RefType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\visitors\GenericTypesVisitor.java,jadx.core.dex.visitors.GenericTypesVisitor,class,20,22,2,20,12,2,0,18,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,35,4,2,5,1,0,3,0,4,0,4,3,0,0,0,38,1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\visitors\rename\CodeRenameVisitor.java,jadx.core.dex.visitors.rename.CodeRenameVisitor,class,20,23,3,20,20,2,0,41,11,0.6666667,0.0,0.0,6,2,2,4,0,0,2,0,0,0,2,1,0,2,0,0,1,0,7,83,5,2,9,0,0,6,2,12,1,13,4,0,0,2,68,1,4
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\names\pkg\a.java,jadx.tests.integration.names.pkg.a,class,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestReturnSourceLine.java,jadx.tests.integration.debuginfo.TestReturnSourceLine$TestCls,innerclass,1,1,0,1,7,1,0,1,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,2,0,0,0,7,0,3,0,1,0,0,0,7,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\variables\TestVariablesIfElseChain.java,jadx.tests.integration.variables.TestVariablesIfElseChain$TestCls,innerclass,1,1,0,1,9,1,0,5,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,39,3,0,5,0,0,7,7,3,1,3,2,0,0,0,13,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayFillConstReplace.java,jadx.tests.integration.arrays.TestArrayFillConstReplace,class,6,6,0,6,1,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,2,0,0,0,0,0,0,1,0,19,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\SuspendInfo.java,jadx.gui.device.debugger.SuspendInfo$InfoSetter,innerclass,1,1,0,1,10,1,0,0,0,0.64,0.0,0.0,5,0,0,0,0,5,5,0,0,0,5,0,0,5,0,0,0,0,0,40,4,0,4,0,0,0,0,9,0,5,1,0,0,0,15,8,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\utils\ui\ActionHandler.java,jadx.gui.utils.ui.ActionHandler,class,1,4,3,1,7,2,0,4,19,0.71428573,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\codegen\json\cls\JsonClass.java,jadx.core.codegen.json.cls.JsonClass,class,5,7,2,5,18,2,0,0,135,0.8888889,0.0,0.0,18,0,18,0,0,0,18,0,0,0,9,0,0,9,0,0,0,0,0,65,9,0,0,0,0,3,0,9,0,9,0,0,0,0,24,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeSearch.java,jadx.core.dex.visitors.typeinference.TypeSearch$Anonymous1,anonymous,5,5,0,5,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,3,0,3,0,0,0,0,10,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeSearch.java,jadx.core.dex.visitors.typeinference.TypeSearch$Anonymous2,anonymous,3,3,0,3,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,2,0,2,2,0,0,0,12,-1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign3.java,jadx.tests.integration.conditions.TestInnerAssign3,class,6,6,0,6,1,4,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,class,18,21,3,18,7,3,0,12,11,0.8055556,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,4,0,6,0,0,5,0,5,44,6,0,0,1,0,11,1,8,0,8,1,0,0,0,52,1,1
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestTryCatchInIf.java,jadx.tests.integration.trycatch.TestTryCatchInIf,class,4,4,0,4,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,2,0,2,0,0,1,0,18,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,class,4,33,29,4,7,5,4,3,0,0.6111111,0.0,0.0,6,0,5,0,1,0,6,1,0,0,3,1,0,1,2,0,1,0,0,27,4,0,1,0,0,0,1,6,0,4,1,0,0,0,51,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,innerclass,4,4,0,4,8,2,0,3,0,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,25,6,0,0,0,1,0,0,2,1,2,0,0,0,0,18,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions3.java,jadx.tests.integration.conditions.TestConditions3$TestCls,innerclass,2,2,0,2,8,1,0,9,3,0.6666667,NaN,NaN,3,3,1,2,0,0,1,0,0,0,1,1,0,1,0,0,1,0,3,37,8,0,2,0,0,1,2,3,0,3,1,0,1,0,21,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign2.java,jadx.tests.integration.conditions.TestInnerAssign2,class,6,6,0,6,1,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,2,0,0,0,0,0,0,1,0,14,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,class,15,20,5,15,10,1,0,9,17,0.7619047,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,1,1,2,0,0,3,0,2,37,7,0,1,1,0,5,0,6,0,6,1,0,0,0,43,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\deobf\TestFieldFromInnerClass.java,jadx.tests.integration.deobf.TestFieldFromInnerClass$TestCls,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,class,21,26,5,21,24,5,0,41,0,0.74999994,0.0,0.0,12,0,8,4,0,0,8,0,0,0,5,2,0,5,0,0,5,0,7,144,10,0,2,0,0,5,6,23,0,21,1,4,0,1,82,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\types\TestArrayTypes.java,jadx.tests.integration.types.TestArrayTypes$TestCls,innerclass,1,1,0,1,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\input\data\attributes\types\InnerClassesAttr.java,jadx.api.plugins.input.data.attributes.types.InnerClassesAttr,class,5,10,5,5,4,2,1,0,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,15,3,0,0,0,0,1,0,1,1,1,0,0,0,0,11,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\device\debugger\ArtAdapter.java,jadx.gui.device.debugger.ArtAdapter,class,3,4,1,3,2,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,1,0,0,0,1,0,3,0,13,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,class,2,5,3,2,14,1,0,8,0,0.8333334,0.0,0.0,6,1,4,2,0,0,4,0,0,0,8,7,4,4,0,0,8,0,4,44,5,0,5,0,3,3,9,9,0,9,2,0,0,0,34,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitOrder2.java,jadx.tests.integration.others.TestFieldInitOrder2,class,7,7,0,7,2,4,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,2,0,0,0,0,0,0,1,0,23,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\attributes\nodes\FieldReplaceAttr.java,jadx.core.dex.attributes.nodes.FieldReplaceAttr$ReplaceWith,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,class,4,30,26,4,18,1,0,11,89,0.98738736,0.0,0.0,15,8,4,8,3,0,7,1,0,0,37,35,35,2,0,0,37,0,7,396,11,1,1,0,9,0,84,55,10,48,1,30,0,0,74,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenericsMthOverride.java,jadx.tests.integration.generics.TestGenericsMthOverride$TestCls,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\switches\TestSwitchSimple.java,jadx.tests.integration.switches.TestSwitchSimple,class,4,4,0,4,1,2,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,5,3,2,0,2,0,0,1,0,17,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestNestedTryCatch2.java,jadx.tests.integration.trycatch.TestNestedTryCatch2$TestCls,innerclass,1,1,0,1,5,1,0,2,3,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\main\java\jadx\core\dex\visitors\MoveInlineVisitor.java,jadx.core.dex.visitors.MoveInlineVisitor,class,16,19,3,16,28,2,0,34,6,0.0,0.0,0.0,4,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,101,11,4,9,0,1,3,3,19,1,17,3,0,0,0,44,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\utils\Utils.java,jadx.api.plugins.utils.Utils,class,3,22,19,3,22,1,0,18,21,0.0,0.0,0.0,7,7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,73,14,1,13,0,0,4,10,9,2,9,2,0,0,0,28,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestComplexWhileLoop.java,jadx.tests.integration.loops.TestComplexWhileLoop,class,4,4,0,4,1,3,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,2,0,2,0,0,1,0,19,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-plugins\jadx-java-input\src\main\java\jadx\plugins\input\java\data\attributes\AttributesReader.java,jadx.plugins.input.java.data.attributes.AttributesReader,class,12,15,3,12,19,1,0,17,3,0.5416667,0.0,0.0,6,0,3,3,0,0,3,0,0,0,4,1,0,4,0,0,4,0,3,90,13,2,9,2,0,4,4,22,2,23,2,0,0,1,47,1,3
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions6.java,jadx.tests.integration.conditions.TestConditions6$TestCls,innerclass,0,0,0,0,3,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,2,0,0,0,1,0,0,0,4,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestArrayForEach.java,jadx.tests.integration.loops.TestArrayForEach$TestCls,innerclass,1,1,0,1,2,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2,0,1,1,0,0,0,6,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-gui\src\main\java\jadx\gui\utils\ObjectPool.java,jadx.gui.utils.ObjectPool$Creator,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\rename\TestConstReplace.java,jadx.tests.integration.rename.TestConstReplace$TestCls,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,8,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\inner\TestReplaceConstsInAnnotations.java,jadx.tests.integration.inner.TestReplaceConstsInAnnotations$TestCls,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\input\data\IMethodData.java,jadx.api.plugins.input.data.IMethodData,interface,4,14,10,4,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestOverrideWithTwoBases.java,jadx.tests.integration.others.TestOverrideWithTwoBases,class,6,6,0,6,1,3,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\loops\TestSequentialLoops.java,jadx.tests.integration.loops.TestSequentialLoops$TestCls,innerclass,0,0,0,0,4,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2,0,0,1,0,2,5,2,2,2,0,0,0,8,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\others\TestDeboxing2.java,jadx.tests.integration.others.TestDeboxing2$TestCls,innerclass,1,1,0,1,3,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,0,0,0,6,1,0,0,1,0,0,0,12,9,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\conditions\TestElseIf.java,jadx.tests.integration.conditions.TestElseIf,class,5,5,0,5,1,3,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,0,8,0,2,0,2,0,0,1,0,15,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\invoke\TestSuperInvokeUnknown.java,jadx.tests.integration.invoke.TestSuperInvokeUnknown,class,7,7,0,7,2,3,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,2,0,0,0,0,0,0,1,0,18,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\jadx-master\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestFinally2.java,jadx.tests.integration.trycatch.TestFinally2$TestCls$Result,innerclass,0,0,0,0,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,25,0
